# t 	 Sigma_L 	 Sigma_R 	 ILR 
9.006	6.160000000000002	9.980000000000002	-2.004693684445742
9.007	6.160000000000002	9.980000000000002	-2.004600351916032
9.008000000000001	6.160000000000002	10.000000000000002	-2.0652724026604377
9.009	6.160000000000002	10.000000000000002	-2.0655283218720735
9.01	6.160000000000002	10.000000000000002	-2.0657805594521808
9.011000000000001	6.160000000000002	10.000000000000002	-2.0660291154007617
9.012	6.160000000000002	10.000000000000002	-2.0662739897178133
9.013	6.160000000000002	10.000000000000002	-2.0665151824033376
9.014	6.160000000000002	10.000000000000002	-2.0667526934573335
9.015	6.160000000000002	10.000000000000002	-2.0669865228798026
9.016	6.160000000000002	10.000000000000002	-2.0672166706707436
9.017	6.160000000000002	10.000000000000002	-2.0674431368301565
9.018	6.160000000000002	10.000000000000002	-2.0676659213580413
9.019	6.1800000000000015	10.000000000000002	-2.0654376566586294
9.02	6.1800000000000015	10.000000000000002	-2.065569189250911
9.021	6.1800000000000015	10.000000000000002	-2.0656973632285442
9.022	6.200000000000002	10.000000000000002	-1.9989495413315734
9.023	6.200000000000002	10.000000000000002	-1.9988909081406927
9.024000000000001	6.200000000000002	10.000000000000002	-1.9988292393520415
9.025	6.200000000000002	10.000000000000002	-1.9987645349656178
9.026	6.200000000000002	10.000000000000002	-1.9986967949814236
9.027000000000001	6.200000000000002	10.000000000000002	-1.9986260193994565
9.028	6.200000000000002	10.000000000000002	-1.9985522082197182
9.029	6.200000000000002	10.000000000000002	-1.9984753614422084
9.03	6.200000000000002	10.000000000000002	-1.9983954790669274
9.031	6.200000000000002	10.000000000000002	-1.998312561093875
9.032	6.200000000000002	10.000000000000002	-1.9982266075230508
9.033	6.200000000000002	10.000000000000002	-1.998137618354455
9.034	6.200000000000002	10.000000000000002	-1.9980455935880872
9.035	6.200000000000002	10.000000000000002	-1.9979505332239484
9.036	6.200000000000002	10.000000000000002	-1.9978524372620374
9.037	6.200000000000002	10.000000000000002	-1.997751305702356
9.038	6.200000000000002	10.020000000000003	-1.974544785356787
9.039	6.200000000000002	10.020000000000003	-1.97450653271075
9.040000000000001	6.200000000000002	10.020000000000003	-1.9744655674838207
9.041	6.200000000000002	10.040000000000003	-2.09224534592897
9.042	6.200000000000002	10.040000000000003	-2.0926063657950356
9.043000000000001	6.200000000000002	10.040000000000003	-2.0929649960970855
9.044	6.200000000000002	10.040000000000003	-2.0933212368351204
9.045	6.200000000000002	10.040000000000003	-2.0936750880091393
9.046	6.200000000000002	10.040000000000003	-2.0940265496191444
9.047	6.200000000000002	10.040000000000003	-2.0943756216651326
9.048	6.200000000000002	10.040000000000003	-2.094722304147106
9.049	6.200000000000002	10.040000000000003	-2.0950665970650637
9.05	6.200000000000002	10.040000000000003	-2.095408500419008
9.051	6.200000000000002	10.040000000000003	-2.095748014208936
9.052	6.200000000000002	10.040000000000003	-2.0960851384348476
9.053	6.200000000000002	10.040000000000003	-2.0964198730967447
9.054	6.200000000000002	10.040000000000003	-2.096752218194627
9.055	6.200000000000002	10.040000000000003	-2.0970821737284937
9.056000000000001	6.200000000000002	10.040000000000003	-2.097409739698345
9.057	6.200000000000002	10.040000000000003	-2.0977349161041814
9.058	6.200000000000002	10.040000000000003	-2.098057702946002
9.059000000000001	6.200000000000002	10.040000000000003	-2.0983781002238078
9.06	6.200000000000002	10.040000000000003	-2.098696107937598
9.061	6.200000000000002	10.040000000000003	-2.0990117260873724
9.062	6.200000000000002	10.040000000000003	-2.0993249546731323
9.063	6.200000000000002	10.040000000000003	-2.0996357936948766
9.064	6.200000000000002	10.040000000000003	-2.0999442431526054
9.065	6.200000000000002	10.040000000000003	-2.1002503030463195
9.066	6.200000000000002	10.040000000000003	-2.100553973376018
9.067	6.200000000000002	10.040000000000003	-2.100855254141701
9.068	6.200000000000002	10.040000000000003	-2.1011541453433678
9.069	6.200000000000002	10.040000000000003	-2.1014506469810215
9.07	6.2200000000000015	10.040000000000003	-1.9647016826618624
9.071	6.2200000000000015	10.040000000000003	-1.9653234292427137
9.072000000000001	6.2200000000000015	10.040000000000003	-1.9659424632426712
9.073	6.2200000000000015	10.040000000000003	-1.9665587846617358
9.074	6.2200000000000015	10.040000000000003	-1.9671723934999075
9.075000000000001	6.2200000000000015	10.060000000000002	-1.9602694853303753
9.076	6.2200000000000015	10.060000000000002	-1.960569190830163
9.077	6.2200000000000015	10.060000000000002	-1.960866506765937
9.078	6.2200000000000015	10.060000000000002	-1.9611614331376952
9.079	6.2200000000000015	10.060000000000002	-1.9614539699454379
9.08	6.2200000000000015	10.060000000000002	-1.9617441171891659
9.081	6.2200000000000015	10.060000000000002	-1.9620318748688774
9.082	6.2200000000000015	10.080000000000002	-1.9359616515906883
9.083	6.2200000000000015	10.080000000000002	-1.936407660211909
9.084	6.2200000000000015	10.080000000000002	-1.9368509562522362
9.085	6.2200000000000015	10.080000000000002	-1.9372915397116695
9.086	6.2200000000000015	10.080000000000002	-1.9377294105902099
9.087	6.2200000000000015	10.080000000000002	-1.9381645688878568
9.088000000000001	6.2200000000000015	10.080000000000002	-1.9385970146046103
9.089	6.2200000000000015	10.080000000000002	-1.9390267477404703
9.09	6.2200000000000015	10.080000000000002	-1.9394537682954371
9.091	6.2200000000000015	10.080000000000002	-1.93987807626951
9.092	6.2200000000000015	10.080000000000002	-1.9402996716626897
9.093	6.2200000000000015	10.080000000000002	-1.940718554474976
9.094	6.2200000000000015	10.080000000000002	-1.9411347247063693
9.095	6.2200000000000015	10.080000000000002	-1.9415481823568685
9.096	6.2200000000000015	10.080000000000002	-1.941958927426475
9.097	6.2200000000000015	10.080000000000002	-1.942366959915187
9.098	6.2200000000000015	10.080000000000002	-1.9427722798230065
9.099	6.2200000000000015	10.080000000000002	-1.943174887149932
9.1	6.2200000000000015	10.080000000000002	-1.9435747818959646
9.101	6.2200000000000015	10.080000000000002	-1.9439719640611035
9.102	6.2200000000000015	10.080000000000002	-1.9443664336453486
9.103	6.2200000000000015	10.080000000000002	-1.9447581906487008
9.104000000000001	6.2200000000000015	10.080000000000002	-1.9451472350711598
9.105	6.2200000000000015	10.080000000000002	-1.9455335669127245
9.106	6.2200000000000015	10.080000000000002	-1.9459171861733968
9.107	6.2200000000000015	10.080000000000002	-1.9462980928531752
9.108	6.2200000000000015	10.080000000000002	-1.94667628695206
9.109	6.2200000000000015	10.080000000000002	-1.9470517684700512
9.11	6.2200000000000015	10.080000000000002	-1.9474245374071493
9.111	6.2200000000000015	10.080000000000002	-1.9477945937633543
9.112	6.2200000000000015	10.080000000000002	-1.9481619375386656
9.113	6.2200000000000015	10.080000000000002	-1.9485265687330833
9.114	6.2200000000000015	10.080000000000002	-1.9488884873466072
9.115	6.2200000000000015	10.080000000000002	-1.9492476933792386
9.116	6.2200000000000015	10.080000000000002	-1.949604186830976
9.117	6.2200000000000015	10.100000000000003	-2.0358044521133576
9.118	6.2200000000000015	10.100000000000003	-2.03585976632097
9.119	6.2200000000000015	10.100000000000003	-2.0359120449308112
9.120000000000001	6.2200000000000015	10.100000000000003	-2.0359612879428806
9.121	6.2200000000000015	10.100000000000003	-2.0360074953571785
9.122	6.2200000000000015	10.100000000000003	-2.0360506671737046
9.123	6.2200000000000015	10.100000000000003	-2.0360908033924594
9.124	6.2200000000000015	10.100000000000003	-2.0361279040134423
9.125	6.2200000000000015	10.100000000000003	-2.036161969036655
9.126	6.240000000000002	10.100000000000003	-2.1630992978529036
9.127	6.240000000000002	10.100000000000003	-2.1631316856102267
9.128	6.240000000000002	10.100000000000003	-2.163161360786657
9.129	6.260000000000002	10.100000000000003	-2.165043582906704
9.13	6.280000000000002	10.100000000000003	-2.182074062710892
9.131	6.280000000000002	10.100000000000003	-2.182115101202509
9.132	6.280000000000002	10.100000000000003	-2.1821540731469886
9.133000000000001	6.280000000000002	10.100000000000003	-2.182190978544333
9.134	6.280000000000002	10.100000000000003	-2.18222581739454
9.135	6.280000000000002	10.100000000000003	-2.1822585896976086
9.136000000000001	6.280000000000002	10.100000000000003	-2.18228929545354
9.137	6.280000000000002	10.100000000000003	-2.1823179346623336
9.138	6.280000000000002	10.100000000000003	-2.1823445073239927
9.139	6.280000000000002	10.100000000000003	-2.182369013438513
9.14	6.280000000000002	10.100000000000003	-2.1823914530058963
9.141	6.280000000000002	10.100000000000003	-2.1824118260261427
9.142	6.280000000000002	10.100000000000003	-2.182430132499251
9.143	6.280000000000002	10.100000000000003	-2.1824463724252223
9.144	6.280000000000002	10.100000000000003	-2.1824605458040582
9.145	6.280000000000002	10.100000000000003	-2.182472652635755
9.146	6.280000000000002	10.100000000000003	-2.1824826929203156
9.147	6.280000000000002	10.120000000000003	-2.0948551768966936
9.148	6.280000000000002	10.120000000000003	-2.094952717274152
9.149000000000001	6.300000000000002	10.120000000000003	-2.112213115631538
9.15	6.300000000000002	10.120000000000003	-2.1124484708025943
9.151	6.300000000000002	10.120000000000003	-2.112681113392757
9.152000000000001	6.300000000000002	10.120000000000003	-2.112911043402026
9.153	6.300000000000002	10.120000000000003	-2.1131382608304023
9.154	6.300000000000002	10.120000000000003	-2.1133627656778855
9.155	6.300000000000002	10.120000000000003	-2.1135845579444745
9.156	6.300000000000002	10.120000000000003	-2.1138036376301708
9.157	6.300000000000002	10.120000000000003	-2.1140200047349738
9.158	6.300000000000002	10.120000000000003	-2.114233659258882
9.159	6.300000000000002	10.140000000000002	-2.122806010452303
9.16	6.300000000000002	10.140000000000002	-2.123058346783122
9.161	6.300000000000002	10.140000000000002	-2.123308293549926
9.162	6.300000000000002	10.140000000000002	-2.1235558507527137
9.163	6.300000000000002	10.140000000000002	-2.1238010183914873
9.164	6.300000000000002	10.140000000000002	-2.124043796466247
9.165000000000001	6.300000000000002	10.140000000000002	-2.1242841849769887
9.166	6.300000000000002	10.140000000000002	-2.1245221839237165
9.167	6.300000000000002	10.140000000000002	-2.1247577933064288
9.168000000000001	6.300000000000002	10.140000000000002	-2.124991013125126
9.169	6.300000000000002	10.140000000000002	-2.1252218433798076
9.17	6.300000000000002	10.140000000000002	-2.1254502840704736
9.171	6.300000000000002	10.140000000000002	-2.125676335197125
9.172	6.300000000000002	10.140000000000002	-2.1258999967597605
9.173	6.300000000000002	10.140000000000002	-2.1261212687583804
9.174	6.300000000000002	10.140000000000002	-2.126340151192987
9.175	6.300000000000002	10.160000000000004	-2.131124323559101
9.176	6.300000000000002	10.160000000000004	-2.131346632810879
9.177	6.300000000000002	10.160000000000004	-2.1315662294817637
9.178	6.300000000000002	10.180000000000003	-2.140222902576049
9.179	6.300000000000002	10.180000000000003	-2.1404928625307527
9.18	6.300000000000002	10.180000000000003	-2.1407597868876835
9.181000000000001	6.300000000000002	10.180000000000003	-2.141023675646844
9.182	6.300000000000002	10.180000000000003	-2.1412845288082325
9.183	6.300000000000002	10.180000000000003	-2.1415423463718493
9.184000000000001	6.300000000000002	10.180000000000003	-2.141797128337694
9.185	6.300000000000002	10.180000000000003	-2.142048874705768
9.186	6.300000000000002	10.180000000000003	-2.1422975854760704
9.187	6.300000000000002	10.180000000000003	-2.142543260648602
9.188	6.300000000000002	10.180000000000003	-2.142785900223361
9.189	6.300000000000002	10.180000000000003	-2.1430255042003483
9.19	6.300000000000002	10.180000000000003	-2.143262072579564
9.191	6.300000000000002	10.180000000000003	-2.143495605361008
9.192	6.300000000000002	10.180000000000003	-2.143726102544682
9.193	6.300000000000002	10.180000000000003	-2.1439535641305834
9.194	6.300000000000002	10.180000000000003	-2.1441779901187132
9.195	6.300000000000002	10.180000000000003	-2.1443993805090713
9.196	6.300000000000002	10.180000000000003	-2.144617735301658
9.197000000000001	6.300000000000002	10.180000000000003	-2.1448330544964738
9.198	6.320000000000001	10.180000000000003	-2.0718756955841595
9.199	6.320000000000001	10.180000000000003	-2.0720924252389983
9.200000000000001	6.320000000000001	10.180000000000003	-2.072305796279188
9.201	6.340000000000001	10.180000000000003	-2.0410130262662722
9.202	6.340000000000001	10.180000000000003	-2.0411904089857806
9.203	6.340000000000001	10.180000000000003	-2.041364756107517
9.204	6.340000000000001	10.180000000000003	-2.041536067631482
9.205	6.340000000000001	10.180000000000003	-2.041704343557676
9.206	6.340000000000001	10.180000000000003	-2.0418695838860983
9.207	6.360000000000001	10.180000000000003	-2.062843728617853
9.208	6.360000000000001	10.180000000000003	-2.0629030332774376
9.209	6.360000000000001	10.180000000000003	-2.0629596253561275
9.21	6.360000000000001	10.180000000000003	-2.0630135048539255
9.211	6.360000000000001	10.180000000000003	-2.063064671770829
9.212	6.360000000000001	10.180000000000003	-2.063113126106839
9.213000000000001	6.360000000000001	10.180000000000003	-2.0631588678619557
9.214	6.360000000000001	10.180000000000003	-2.0632018970361794
9.215	6.360000000000001	10.180000000000003	-2.0632422136295094
9.216000000000001	6.360000000000001	10.180000000000003	-2.0632798176419453
9.217	6.360000000000001	10.180000000000003	-2.063314709073489
9.218	6.360000000000001	10.180000000000003	-2.063346887924139
9.219	6.360000000000001	10.180000000000003	-2.0633763541938945
9.22	6.360000000000001	10.180000000000003	-2.063403107882758
9.221	6.360000000000001	10.180000000000003	-2.0634271489907263
9.222	6.360000000000001	10.180000000000003	-2.0634484775178024
9.223	6.360000000000001	10.180000000000003	-2.063467093463985
9.224	6.360000000000001	10.180000000000003	-2.0634829968292734
9.225	6.360000000000001	10.180000000000003	-2.0634961876136697
9.226	6.360000000000001	10.180000000000003	-2.063506665817172
9.227	6.360000000000001	10.180000000000003	-2.063514431439781
9.228	6.360000000000001	10.180000000000003	-2.0635194844814966
9.229000000000001	6.360000000000001	10.180000000000003	-2.063521824942318
9.23	6.360000000000001	10.180000000000003	-2.063521452822247
9.231	6.360000000000001	10.180000000000003	-2.0635183681212825
9.232	6.360000000000001	10.180000000000003	-2.063512570839424
9.233	6.360000000000001	10.180000000000003	-2.0635040609766717
9.234	6.360000000000001	10.180000000000003	-2.0634928385330262
9.235	6.360000000000001	10.180000000000003	-2.063478903508488
9.236	6.360000000000001	10.180000000000003	-2.063462255903056
9.237	6.360000000000001	10.180000000000003	-2.0634428957167303
9.238	6.360000000000001	10.180000000000003	-2.063420822949511
9.239	6.360000000000001	10.180000000000003	-2.0633960376013993
9.24	6.360000000000001	10.200000000000005	-2.0711619830646835
9.241	6.360000000000001	10.200000000000005	-2.071155138669048
9.242	6.360000000000001	10.200000000000005	-2.0711459047093976
9.243	6.360000000000001	10.200000000000005	-2.0711342811857323
9.244	6.360000000000001	10.200000000000005	-2.0711202680980514
9.245000000000001	6.360000000000001	10.200000000000005	-2.0711038654463554
9.246	6.360000000000001	10.200000000000005	-2.071085073230644
9.247	6.360000000000001	10.220000000000006	-2.052832303599327
9.248	6.360000000000001	10.220000000000006	-2.0527048934654553
9.249	6.360000000000001	10.220000000000006	-2.052575416784446
9.25	6.360000000000001	10.220000000000006	-2.0524438735562995
9.251	6.380000000000002	10.220000000000006	-2.157445705352866
9.252	6.380000000000002	10.220000000000006	-2.157112025247486
9.253	6.380000000000002	10.220000000000006	-2.156775955578091
9.254	6.380000000000002	10.220000000000006	-2.156437496344681
9.255	6.380000000000002	10.220000000000006	-2.156096647547255
9.256	6.380000000000002	10.220000000000006	-2.1557534091858153
9.257	6.380000000000002	10.240000000000006	-2.156586567566647
9.258000000000001	6.380000000000002	10.240000000000006	-2.1562449893777114
9.259	6.380000000000002	10.240000000000006	-2.1559006986078812
9.26	6.380000000000002	10.240000000000006	-2.1555536952571592
9.261000000000001	6.380000000000002	10.240000000000006	-2.1552039793255435
9.262	6.380000000000002	10.240000000000006	-2.1548515508130337
9.263	6.380000000000002	10.280000000000005	-2.1660495091254472
9.264	6.380000000000002	10.280000000000005	-2.165995377835573
9.265	6.380000000000002	10.280000000000005	-2.1659391799985626
9.266	6.380000000000002	10.280000000000005	-2.1658809156144145
9.267	6.380000000000002	10.280000000000005	-2.1658205846831287
9.268	6.380000000000002	10.280000000000005	-2.1657581872047067
9.269	6.380000000000002	10.280000000000005	-2.165693723179147
9.27	6.380000000000002	10.280000000000005	-2.1656271926064505
9.271	6.380000000000002	10.280000000000005	-2.1655585954866163
9.272	6.380000000000002	10.280000000000005	-2.1654879318196456
9.273	6.380000000000002	10.280000000000005	-2.165415201605537
9.274000000000001	6.380000000000002	10.280000000000005	-2.1653404048442924
9.275	6.380000000000002	10.280000000000005	-2.1652635415359094
9.276	6.380000000000002	10.280000000000005	-2.1651846116803912
9.277000000000001	6.380000000000002	10.280000000000005	-2.1651036152777343
9.278	6.380000000000002	10.280000000000005	-2.165020552327941
9.279	6.380000000000002	10.280000000000005	-2.1649354228310087
9.28	6.380000000000002	10.280000000000005	-2.1648482267869404
9.281	6.380000000000002	10.280000000000005	-2.164758964195736
9.282	6.380000000000002	10.280000000000005	-2.1646676350573935
9.283	6.380000000000002	10.280000000000005	-2.164574239371914
9.284	6.380000000000002	10.280000000000005	-2.1644787771392973
9.285	6.380000000000002	10.280000000000005	-2.1643812483595437
9.286	6.380000000000002	10.280000000000005	-2.1642816530326527
9.287	6.380000000000002	10.280000000000005	-2.164179991158625
9.288	6.380000000000002	10.280000000000005	-2.164076262737459
9.289	6.380000000000002	10.280000000000005	-2.1639704677691567
9.290000000000001	6.380000000000002	10.280000000000005	-2.1638626062537174
9.291	6.400000000000001	10.280000000000005	-2.133466023576118
9.292	6.400000000000001	10.280000000000005	-2.133511766744485
9.293000000000001	6.400000000000001	10.280000000000005	-2.1335551203488365
9.294	6.400000000000001	10.280000000000005	-2.1335960843891724
